zip_code,Population Density (Per Sq. Mile),incomeBelowPovertyLevelProportion,incomePerCapita,incomeGiniIndex,underPoverty,popDensity,whiteMajority,eduHsOrLessProportion,eduHsProportion,eduBachOrBetterProportion,eduEnrollmentProportion,eduDropoutProportion,employedProportion,employedPvtSecProportion,employedPubSecProportion,employedSelfEmpProportion,employedPvtNonProProportion,employedUnpaidFamProportion,insuredProportion,housingRentMoreThan30pcProportion,longitude,latitude
11787,2357.169,0.028887392336865984,48881.0,0.3954,0,2357.169,0.9285190202054407,0.0440987812700449,0.4661642078255292,0.4897370109044259,0.26582131561384675,0.008908685968819599,0.959837817105912,0.5958442744605549,0.21731932869048978,0.11359744263043726,0.06992807398104807,0.003310880237470031,0.9789622532609951,0.46037735849056605,,
11788,1870.429,0.03451684026457842,43177.0,0.3747,0,1870.429,0.8508225324027916,0.03879575177740718,0.5072412885104889,0.45396295971210393,0.23376623376623376,0.0,0.9602820211515863,0.6279980420949584,0.21108663729809105,0.09165442976015663,0.06926089084679393,0.0,0.9707751744765702,0.46395563770794823,,
11789,4838.576,0.06545670931270456,40587.0,0.4221,0,4838.576,0.9469209279727924,0.05233521033454786,0.5154024511427625,0.43226233852268964,0.24934152765583845,0.0,0.9657744624835454,0.5638346206269877,0.21467514766015447,0.09427532939572922,0.12721490231712856,0.0,0.9551803716749666,0.6822916666666666,,
11790,2563.538,0.0812010197337362,41950.0,0.4197,0,2563.538,0.7059208017865897,0.028693790149892935,0.2890792291220557,0.6822269807280514,0.4998896003532789,0.0003455425017277125,0.9375726575215066,0.4662120272783633,0.35511469311841287,0.10340979541227527,0.07526348419094854,0.0,0.9758996728462377,0.30213903743315507,,
11791,2008.381,0.04202511618708593,73725.0,0.4726,0,2008.381,0.6968732016113562,0.03643887579745962,0.3049600551755848,0.6586010690269556,0.28555145035767626,0.024968789013732832,0.9651943187139067,0.6148932729624839,0.12435316946959897,0.17035899094437257,0.08982858990944373,0.0005659767141009055,0.971941725121406,0.4350758853288364,,
11792,905.3298,0.05037711683506475,50023.0,0.3801,0,905.3298,0.9690374691496523,0.04094022415940224,0.47929638854296386,0.47976338729763385,0.2427544632506376,0.06428571428571428,0.9586960923263819,0.5512143611404435,0.2466737064413939,0.12270327349524815,0.07940865892291446,0.0,0.9760553790285974,0.23026315789473684,,
11793,3358.042,0.023701813401384216,48910.0,0.3855,0,3358.042,0.9537249238690233,0.04848240666129466,0.5268152923269764,0.4247023010117289,0.2587401321089093,0.01066350710900474,0.9590071678218115,0.6261659151275557,0.2332447958490333,0.06387052937179566,0.07591574525912657,0.000803014392488727,0.97845950952994,0.39672131147540984,,
11795,4402.262,0.05052291214065579,43040.0,0.3817,0,4402.262,0.9582700455671916,0.05280566355248651,0.5732025764521558,0.3739917599953577,0.2591620890382881,0.0,0.9530181818181818,0.6358363858363858,0.20413614163614163,0.10126678876678877,0.05708180708180708,0.001678876678876679,0.9593638138626749,0.5766590389016019,,
11796,2673.073,0.029063872930043935,37982.0,0.3808,0,2673.073,0.9609095554420031,0.09171388101983002,0.5690509915014165,0.33923512747875356,0.2584679520583637,0.0,0.9105098855359001,0.6,0.21828571428571428,0.08857142857142856,0.09314285714285714,0.0,0.9419691969196919,0.5113636363636364,,
11797,1714.157,0.039028887523048554,84151.0,0.5037,0,1714.157,0.8472364090341619,0.05691664176874813,0.2881685091126382,0.6549148491186136,0.210896309314587,0.002777777777777778,0.9632166412988331,0.6010007900974453,0.09665525414801159,0.2388727943112984,0.06347116144324466,0.0,0.9969723729027374,0.5876288659793815,,
11798,3121.365,0.1411042944785276,24503.0,0.4164,0,3121.365,0.22896505376344087,0.1716028840820854,0.6128674431503051,0.21552967276760954,0.29343629343629346,0.07330415754923414,0.9130924096536202,0.7062448644207067,0.1518761983018351,0.06053136127088469,0.0803889345384826,0.000958641468090934,0.9004171713093796,0.6815227483751161,,
11801,5955.623,0.04423328964613368,38825.0,0.3974,0,5955.623,0.6819608240117426,0.09116919816319322,0.5660543977393148,0.34277640409749205,0.24672719323062678,0.0,0.9551261356823317,0.6858039594398841,0.16286817962337036,0.09005311443746983,0.06001931434089812,0.0012554321583775954,0.941362555043782,0.5464917284654878,,
11803,4685.772,0.03689363595905652,56403.0,0.4188,0,4685.772,0.8321291368554612,0.04215166674921987,0.3346376739808807,0.6232106592698995,0.25265716254942505,0.0,0.9577387860995425,0.6226119190191046,0.1578984887368121,0.12717422298260622,0.09138865126889079,0.0009267179925862561,0.9778587344816609,0.5914489311163895,,
11804,1696.721,0.03230007814535035,55709.0,0.4714,0,1696.721,0.9206868356500408,0.03953823953823954,0.3694083694083694,0.591053391053391,0.2642781875658588,0.0,0.9739096573208723,0.5797680927628949,0.18072770891643342,0.1487405037984806,0.08436625349860057,0.006397441023590564,0.9546197874080131,0.5228758169934641,,
11901,524.2656,0.09793838750766617,30276.0,0.4666,0,524.2656,0.7636432847700453,0.17510737716524283,0.6419502525133336,0.18294237032142352,0.17052586787702564,0.2566063977746871,0.9366353951343616,0.5948561242678889,0.15295815295815296,0.12392835922247687,0.12749342161106866,0.0007639419404125286,0.8498462257172889,0.5638692281766093,,
11930,105.3352,0.040955631399317405,69935.0,0.4914,0,105.3352,0.9752832131822863,0.0630407911001236,0.45241038318912236,0.484548825710754,0.14031413612565444,0.0,1.0,0.4927007299270073,0.11496350364963503,0.2427007299270073,0.14963503649635038,0.0,0.913491246138002,0.15942028985507245,,
11932,113.7884,0.056140350877192984,76389.0,0.5771,0,113.7884,0.7904374364191251,0.08290816326530612,0.4872448979591837,0.4298469387755102,0.14196891191709846,0.0,0.9770114942528736,0.3254901960784314,0.11372549019607843,0.44901960784313727,0.09607843137254903,0.01568627450980392,0.8697863682604272,0.25,,
11933,244.547,0.0941039307128581,38204.0,0.466,0,244.547,0.878778941159121,0.13982142857142857,0.6551785714285714,0.205,0.13787855729721504,0.0,0.9264838806869539,0.6439024390243903,0.1391869918699187,0.12422764227642276,0.08520325203252033,0.0074796747967479675,0.9216929656392863,0.6963470319634704,,
11934,1773.491,0.03114754098360656,39941.0,0.3859,0,1773.491,0.9218655360387644,0.06046336409870032,0.6276134865323036,0.31192314936899607,0.2771008667252858,0.082010582010582,0.9477294228949859,0.559520838532568,0.18517594210132268,0.16945345645121038,0.08584976291489893,0.0,0.9408443789887089,0.3746031746031746,,
11935,316.6666,0.0227765726681128,48279.0,0.4082,0,316.6666,0.9696029776674938,0.04121110176619008,0.4966358284272498,0.4621530698065601,0.25806451612903225,0.0,0.9482874412357287,0.6260623229461756,0.16572237960339944,0.1253541076487252,0.08286118980169972,0.0,0.9564405724953329,0.42342342342342343,,
11937,372.5439,0.08880941737445984,66958.0,0.5594,0,372.5439,0.9376056073596596,0.0847018849607637,0.4617749373028072,0.4535231777364291,0.19328211315004126,0.21844660194174756,0.9684864104967198,0.4745373170436676,0.12894641345107052,0.34123624047417445,0.05491714043788557,0.00036288859320188704,0.903498341573315,0.6317395727365208,,
11939,395.375,0.02631578947368421,47648.0,0.43,0,395.375,0.9412429378531073,0.07579787234042554,0.5438829787234043,0.3803191489361702,0.12385321100917432,0.0,0.9250645994832042,0.33798882681564246,0.2122905027932961,0.3240223463687151,0.12569832402234637,0.0,0.9514124293785311,0.379746835443038,,
11940,945.8729,0.05609869646182496,43774.0,0.4089,0,945.8729,0.9712147380541163,0.03577325261419923,0.6230049532195927,0.341221794166208,0.24139988069198648,0.15,0.9720865317515701,0.5412778176597272,0.2024407753050969,0.19633883704235464,0.05994256999282125,0.0,0.9459249173312585,0.6713881019830028,,
11941,829.8429,0.07461024498886415,50090.0,0.4277,0,829.8429,0.9784313725490196,0.02664890073284477,0.5276482345103265,0.4457028647568288,0.23788328387734917,0.0670391061452514,0.9591457753017641,0.6350435624394967,0.13262342691190707,0.1936108422071636,0.03872216844143272,0.0,0.9519607843137254,0.5412371134020618,,
11942,542.9624,0.032175032175032175,41102.0,0.3962,0,542.9624,0.9385427666314677,0.04471424341131182,0.5667752442996743,0.3885105122890139,0.2720257234726688,0.0,0.9675885911840968,0.5328271549799017,0.2219740955783832,0.17239839213934793,0.06699419383653417,0.005806163465832961,0.9543330501274426,0.4584837545126354,,
11944,1004.014,0.12639181462533855,41622.0,0.513,0,1004.014,0.8867693812668134,0.13251570445707447,0.5055339515405325,0.36195034400239307,0.14759869248177018,0.0,0.9303761931499158,0.5232347616173808,0.13940856970428486,0.20096560048280024,0.13035606517803258,0.006035003017501509,0.8844559585492228,0.6006711409395973,,
11946,1041.157,0.07347425843845892,42936.0,0.4768,0,1041.157,0.9194019223923104,0.08943012082580154,0.5749215107982114,0.33564836837598705,0.19814719505918682,0.06368330464716007,0.9752252252252253,0.5977448716207037,0.12063578318163293,0.21980709142779514,0.06181225376986822,0.0,0.8454467721248397,0.5990338164251208,,
11949,426.8517,0.05012662649550258,40446.0,0.4131,0,426.8517,0.918407487791644,0.05942881142377152,0.5802183956320873,0.36035279294414113,0.32713987473903966,0.04541154210028382,0.9589798947510457,0.6252990009849444,0.22119037568594344,0.0965245532573519,0.056986070071760236,0.0,0.9694168818812016,0.4844804318488529,,
11950,4072.713,0.08800676975151935,24631.0,0.4004,0,4072.713,0.8005833680576224,0.15780747098410222,0.7057446600994831,0.1364478689164147,0.2912722802704364,0.17321016166281755,0.9385250880816426,0.6939805825242719,0.12815533980582525,0.06809061488673139,0.10977346278317152,0.0,0.8794140415649377,0.7485322896281801,,
11951,2075.386,0.12361359570661896,28266.0,0.3769,0,2075.386,0.842033362093759,0.10642461137080117,0.7251875203826503,0.16838786824654853,0.2659692035659029,0.015608740894901144,0.9123489373524101,0.7177222898903776,0.11967113276492083,0.07947624847746651,0.07536540803897686,0.007764920828258221,0.8832925600805871,0.7044797687861272,,
11952,528.4586,0.038765088207985146,46803.0,0.492,0,528.4586,0.9564696485623003,0.060985352862849534,0.5480692410119841,0.39094540612516643,0.19095170165070308,0.0,0.9127946127946128,0.5097749907783106,0.15381777941718922,0.1966064182958318,0.13980081150866838,0.0,0.9291134185303515,0.3853820598006645,,
11953,1300.294,0.09844801795063575,34315.0,0.3946,0,1300.294,0.7431804556354916,0.06653498284644974,0.6465329036282358,0.2869321135253145,0.20614516381878037,0.019801980198019802,0.9190218187143067,0.6250796685787126,0.24808795411089865,0.05768005098789038,0.0691523263224984,0.0,0.9502100038182513,0.5698924731182796,,
11954,197.8306,0.05244122965641953,45852.0,0.4121,0,197.8306,0.9639541234298198,0.05819245773732119,0.5640442132639792,0.37776332899869963,0.11607142857142858,0.031578947368421054,0.957544757033248,0.531517094017094,0.16933760683760685,0.2152777777777778,0.07799145299145299,0.005876068376068376,0.9251644736842105,0.6903553299492385,,
11955,1297.028,0.05696,42867.0,0.4102,0,1297.028,0.7903835764451648,0.09209060527292982,0.5948756034162644,0.3130337913108058,0.16647823629169023,0.0,0.9506114769520225,0.6793666501731815,0.16427511133102424,0.10588817417120237,0.050470064324591786,0.0,0.928047787130057,0.6931216931216931,,
11956,191.6041,0.07929515418502203,53516.0,0.3948,0,191.6041,0.9588477366255144,0.02912621359223301,0.4223300970873786,0.5485436893203883,0.06521739130434782,0.0,0.8916666666666667,0.34579439252336447,0.2616822429906542,0.34579439252336447,0.04672897196261682,0.0,0.9711934156378601,0.5,,
11957,111.0209,0.06033182503770739,48720.0,0.4628,0,111.0209,0.9777158774373259,0.04792332268370607,0.6357827476038339,0.31629392971246006,0.10504201680672269,0.0,0.9365079365079365,0.5220338983050847,0.11864406779661017,0.21694915254237288,0.1423728813559322,0.0,0.9623955431754875,0.14634146341463414,,
11959,239.4997,0.06788511749347259,55828.0,0.469,0,239.4997,0.8966267682263329,0.011920529801324504,0.30596026490066225,0.6821192052980133,0.18811881188118812,1.0,1.0,0.4194373401534527,0.10741687979539642,0.42710997442455245,0.04603580562659847,0.0,0.9608269858541894,0.6901408450704225,,
11960,360.7656,0.020442930153321975,49884.0,0.4245,0,360.7656,1.0,0.0,0.5483870967741935,0.45161290322580644,0.16216216216216217,0.0,0.9260450160771704,0.4895833333333333,0.1840277777777778,0.19791666666666666,0.1111111111111111,0.017361111111111112,0.947136563876652,0.0,,
11961,1002.469,0.07210379981464318,34900.0,0.4469,0,1002.469,0.870779068860641,0.10108596366588857,0.67410940830204,0.22480462803207146,0.18248233782915863,0.0,0.9297170661380428,0.5549525101763908,0.2591587516960651,0.0835433223492925,0.1023454157782516,0.0,0.969765625,0.5405405405405406,,
11962,48.88803,0.0,107046.0,0.5862,0,48.88803,0.9626865671641791,0.0,0.17050691244239632,0.8294930875576036,0.12015503875968993,0.0,1.0,0.37362637362637363,0.14285714285714285,0.4835164835164835,0.0,0.0,1.0,0.0,,
11963,512.4749,0.05600286276614779,60482.0,0.5197,0,512.4749,0.8887763957188314,0.05168363351605325,0.40348472983555206,0.5448316366483946,0.20101100208147488,0.0,0.969055805342502,0.5051855895196506,0.1009825327510917,0.33624454148471616,0.05758733624454149,0.0,0.8733130169786678,0.6588868940754039,,
11964,205.5777,0.037990985189954925,53903.0,0.3937,0,205.5777,0.971875,0.010714285714285714,0.435,0.5542857142857143,0.25240641711229944,0.0,1.0,0.4769874476987448,0.1098326359832636,0.27510460251046026,0.13807531380753138,0.0,0.9484375,0.46511627906976744,,
11965,255.9006,0.0,63406.0,0.3179,0,255.9006,0.983402489626556,0.0,0.2808349146110057,0.7191650853889943,0.2710926694329184,0.0,1.0,0.4588744588744589,0.45021645021645024,0.09090909090909091,0.0,0.0,1.0,0.0,,
11967,2433.791,0.09054353854686634,28565.0,0.3744,0,2433.791,0.8280393509275057,0.1487290728071639,0.6691139662940097,0.1821569608988264,0.2802201945554634,0.048212351029252434,0.9432563444539492,0.7045798065296252,0.14925937122128174,0.060459492140266025,0.08570133010882709,0.0,0.92601735216176,0.8092006033182504,,
11968,407.2974,0.09084887956728116,61771.0,0.5754,0,407.2974,0.858444546709618,0.05662355819643481,0.4556681812885937,0.48770826051497146,0.16719745222929935,0.030864197530864196,0.953514739229025,0.5558858501783591,0.11533888228299644,0.2413793103448276,0.08125247720967102,0.006143479984145858,0.9110754110754111,0.6126760563380281,,
11971,592.1825,0.052792792792792795,50352.0,0.4466,0,592.1825,0.9880970547840684,0.0348,0.5806,0.3846,0.2232565237295895,0.0,0.9685554171855542,0.5120540019286403,0.21793635486981677,0.18900675024108005,0.08100289296046287,0.0,0.9450633297726232,0.6348773841961853,,
11972,519.8942,0.09817131857555342,46881.0,0.5008,0,519.8942,0.7952191235059761,0.05251141552511415,0.4931506849315068,0.454337899543379,0.255,0.0,0.9817945383615084,0.5403973509933775,0.18410596026490067,0.152317880794702,0.12317880794701987,0.0,0.8876494023904382,0.5728155339805825,,
11975,97.81786,0.2231404958677686,45074.0,0.4513,0,97.81786,0.8960573476702509,0.0,0.4321608040201005,0.5678391959798995,0.11481481481481481,0.0,0.8928571428571429,0.5466666666666666,0.04,0.38666666666666666,0.02666666666666667,0.0,1.0,0.0,,
11976,185.5448,0.07738693467336684,91602.0,0.5767,0,185.5448,0.9134826526130874,0.02939604489577766,0.3981827899518974,0.572421165152325,0.14337403889642697,0.16,0.9704769114307343,0.47269890795631825,0.0390015600624025,0.3712948517940718,0.11700468018720749,0.0,0.873078612209047,0.24242424242424243,,
11977,390.3078,0.09709887507400829,56158.0,0.5064,0,390.3078,0.9461024498886415,0.06403940886699508,0.4698275862068966,0.4661330049261084,0.19865470852017938,0.0,0.9020368574199806,0.5236559139784946,0.15268817204301074,0.24946236559139784,0.07419354838709677,0.0,0.9253371868978806,0.48936170212765956,,
11978,242.6575,0.07828894269572235,55997.0,0.5511,0,242.6575,0.8976120379456984,0.03381424706943192,0.5162308385933273,0.4499549143372408,0.2112580535774839,0.0,0.9493670886075949,0.5487719298245614,0.16350877192982455,0.2168421052631579,0.07087719298245614,0.0,0.9197224975222993,0.6104972375690608,,
11980,428.9922,0.04911742133537989,38834.0,0.3681,0,428.9922,0.8508974586813577,0.09054182509505704,0.6259505703422054,0.28350760456273766,0.1852343898272917,0.029197080291970802,0.9507119386637459,0.5921658986175116,0.271889400921659,0.0718125960061444,0.0641321044546851,0.0,0.9624373956594324,0.3811881188118812,,
12008,617.0565,0.015544041450777202,39391.0,0.3539,0,617.0565,0.8674463937621832,0.069164265129683,0.37175792507204614,0.5590778097982709,0.21548117154811716,0.0,1.0,0.4585152838427948,0.16593886462882096,0.314410480349345,0.0611353711790393,0.0,0.9824561403508771,0.5833333333333334,,
12009,150.1613,0.04758952100449543,42810.0,0.4203,0,150.1613,0.9210559877566636,0.03978633265794806,0.5266163197642292,0.4335973475778228,0.272608125819135,0.0,0.9269125683060109,0.5521984770326701,0.22377794153770572,0.1156963890935888,0.10709899287644313,0.0012281994595922379,0.9654380818773116,0.44625407166123776,,
12010,219.5939,0.15702334545135999,27059.0,0.4494,0,219.5939,0.8365732998885173,0.14534447390804023,0.667834092159904,0.18682143393205583,0.23418153106269965,0.04895104895104895,0.9339394800397783,0.684514755095832,0.1565257073319136,0.04175540006084576,0.1162914511712808,0.0009126863401277761,0.9466732764420523,0.5156608097784569,,
12015,222.2332,0.09935639581657281,29496.0,0.4284,0,222.2332,0.9397103401818794,0.08586094260382642,0.6584227718152124,0.25571628558096127,0.18579234972677597,0.05925925925925926,0.9420671494404214,0.5681341719077568,0.21733053808525507,0.07337526205450734,0.13976240391334732,0.001397624039133473,0.965981812057932,0.44029850746268656,,
12017,18.03902,0.0182370820668693,43575.0,0.4118,0,18.03902,0.9305555555555556,0.03436426116838488,0.5601374570446735,0.4054982817869416,0.1225071225071225,0.0,0.990990990990991,0.509090909090909,0.10909090909090909,0.1590909090909091,0.22272727272727272,0.0,0.9972222222222222,0.4117647058823529,,
12018,161.999,0.02874915938130464,42422.0,0.3873,0,161.999,0.9840609840609841,0.06963946869070209,0.6235294117647059,0.306831119544592,0.20696982575435613,0.0,0.9716019417475729,0.5196102922807894,0.27004746440169874,0.11241568823382463,0.09792655508368724,0.0,0.9726388888888889,0.2880184331797235,,
12019,487.9948,0.0342407122068139,46269.0,0.3792,0,487.9948,0.9240761322589608,0.03175514108082257,0.4816834050693448,0.4865614538498326,0.22943784866256617,0.01620745542949757,0.9594229035166817,0.592373791621912,0.20354457572502685,0.08727175080558539,0.11680988184747583,0.0,0.9825917415221781,0.25148683092608326,,
12020,440.1732,0.06496601296976326,36768.0,0.398,0,440.1732,0.9511797226669889,0.057390386560534766,0.563481243678262,0.37912836976120323,0.23386240079985002,0.11477572559366754,0.9449723756906078,0.6507249766136576,0.19322965388213284,0.07349158091674463,0.08202759588400374,0.0005261927034611787,0.9655980502437196,0.3894830659536542,,
12022,24.25632,0.08250355618776671,33344.0,0.3958,0,24.25632,0.9974522292993631,0.08716323296354993,0.5927099841521395,0.3201267828843106,0.14012738853503184,0.0,0.979002624671916,0.4745308310991957,0.21179624664879357,0.08579088471849866,0.22788203753351208,0.0,0.975796178343949,0.3644067796610169,,
12023,36.60229,0.04333145751266179,31816.0,0.3381,0,36.60229,0.9729601518026565,0.09121851599727705,0.6092579986385296,0.2995234853641933,0.25159079784630445,0.0,0.9642184557438794,0.5771484375,0.25,0.091796875,0.0810546875,0.0,0.9501897533206831,0.09615384615384616,,
12025,146.4147,0.06778900112233445,33325.0,0.3947,0,146.4147,0.9702448210922787,0.043010752688172046,0.7519201228878648,0.20506912442396313,0.1919191919191919,0.0,0.9184491978609626,0.6943231441048034,0.1299126637554585,0.05858806404657933,0.11717612809315867,0.0,0.9445805843543826,0.28205128205128205,,
12027,547.9667,0.0077544426494345715,42852.0,0.3718,0,547.9667,0.9709923664122138,0.013377926421404682,0.4057971014492754,0.5808249721293199,0.2742901797343058,0.0,0.93359375,0.6014644351464435,0.1694560669456067,0.100418410041841,0.12866108786610878,0.0,0.9810207745575789,0.2047244094488189,,
12028,41.86443,0.023715415019762844,30238.0,0.3416,0,41.86443,0.9767195767195768,0.06811145510835913,0.7120743034055728,0.21981424148606812,0.3082706766917293,0.0,0.966,0.650103519668737,0.12422360248447205,0.08902691511387163,0.13664596273291926,0.0,0.9619047619047619,0.0,,
12029,53.67927,0.1053268765133172,40142.0,0.4088,0,53.67927,0.927710843373494,0.13123359580052493,0.4330708661417323,0.4356955380577428,0.2545454545454545,0.07058823529411765,0.9580952380952381,0.4831013916500994,0.09741550695825049,0.2644135188866799,0.14910536779324055,0.005964214711729622,0.934322033898305,0.4492753623188406,,
12031,63.61157,0.2375,19740.0,0.3725,0,63.61157,1.0,0.06382978723404255,0.7163120567375887,0.2198581560283688,0.25396825396825395,0.0,0.967391304347826,0.5842696629213483,0.19101123595505617,0.07865168539325842,0.14606741573033707,0.0,0.9563106796116505,0.13636363636363635,,
12032,9.481488,0.06368563685636856,29178.0,0.3639,0,9.481488,0.9061757719714965,0.08134642356241234,0.6872370266479664,0.2314165497896213,0.14268585131894485,0.0,0.9845758354755784,0.5587467362924282,0.17754569190600522,0.13054830287206268,0.12532637075718014,0.007832898172323759,0.9596199524940617,0.3793103448275862,,
12033,293.4734,0.03175087772859105,41893.0,0.4383,0,293.4734,0.9560550574567496,0.06581598388179986,0.6134989926124916,0.32068502350570854,0.20870015535991715,0.007168458781362007,0.9350679793717769,0.5389822010528955,0.2719979944848333,0.06217097016796189,0.12609676610679368,0.0007520681875156681,0.9283346085182351,0.2839838492597577,,
12035,117.3381,0.1578125,22538.0,0.4027,0,117.3381,0.9767441860465116,0.1750503018108652,0.6981891348088531,0.1267605633802817,0.1908713692946058,0.0,0.9726443768996961,0.61875,0.253125,0.071875,0.05625,0.0,0.9794801641586868,0.29508196721311475,,
12036,36.45609,0.1872146118721461,22631.0,0.4063,0,36.45609,0.9851851851851852,0.16097560975609757,0.6731707317073171,0.16585365853658537,0.14112903225806453,0.0,0.8273381294964028,0.6869565217391305,0.043478260869565216,0.24347826086956523,0.02608695652173913,0.0,0.9222222222222223,0.0,,
12037,140.1862,0.07911908646003263,35900.0,0.4462,0,140.1862,0.9185562239703841,0.08043875685557587,0.5877513711151737,0.33180987202925044,0.1943529411764706,0.12101910828025478,0.9651741293532339,0.540807560137457,0.24742268041237114,0.12929553264604812,0.08118556701030928,0.001288659793814433,0.9488662656177695,0.6298568507157464,,
12042,49.94928,0.0967741935483871,31073.0,0.3592,0,49.94928,1.0,0.0,0.7914438502673797,0.20855614973262032,0.1382488479262673,0.0,0.9396551724137931,0.3944954128440367,0.5229357798165137,0.08256880733944955,0.0,0.0,0.8709677419354839,0.21212121212121213,,
12043,136.5735,0.1583462000343112,24304.0,0.4357,0,136.5735,0.9221102548903379,0.11057979677226538,0.6250249053596334,0.26439529786810123,0.3527405602923264,0.01107011070110701,0.9350388763481314,0.5659871244635193,0.24275751072961374,0.09066523605150215,0.09468884120171674,0.005901287553648069,0.9562841530054644,0.5245901639344263,,
12046,69.64801,0.0,33845.0,0.2989,0,69.64801,1.0,0.09105180533751962,0.6389324960753532,0.27001569858712715,0.31496062992125984,0.0,0.9552772808586762,0.5093632958801498,0.33146067415730335,0.07677902621722846,0.08239700374531835,0.0,1.0,0.0,,
12047,2351.55,0.11822897816383159,30714.0,0.4365,0,2351.55,0.8784974717071996,0.11190508291762168,0.6133207496292301,0.2747741674531482,0.21391959798994975,0.0,0.9303944315545244,0.6140205042948185,0.2245312644315138,0.0618823312090145,0.09956590006465318,0.0,0.945644043285294,0.39434491690049644,,
12051,291.2137,0.04815465729349736,18794.0,0.4331,0,291.2137,0.7365539452495974,0.31702177476000937,0.530789042378834,0.15218918286115662,0.09781144781144781,0.6354916067146283,0.9761456371625863,0.6630225080385852,0.2514469453376206,0.03536977491961415,0.05016077170418006,0.0,0.9759801214798454,0.42725173210161665,,
12052,56.53125,0.08896797153024912,33465.0,0.3784,0,56.53125,0.9632224168126094,0.051737451737451735,0.6656370656370656,0.28262548262548265,0.2169531713100178,0.0,0.9289617486338798,0.5305882352941177,0.25882352941176473,0.10705882352941176,0.10352941176470588,0.0,0.9100992410974897,0.34375,,
12053,80.28809,0.034162270786234614,31687.0,0.3288,0,80.28809,0.9556898288016112,0.0728476821192053,0.6821192052980133,0.24503311258278146,0.24584717607973422,0.05570291777188329,0.9220598469032707,0.5328301886792453,0.249811320754717,0.10566037735849057,0.11169811320754718,0.0,0.93682713792403,0.30701754385964913,,
12054,1107.016,0.04429024876356389,50729.0,0.4314,0,1107.016,0.9222222222222223,0.0260639206973167,0.29738506238249873,0.6765510169201846,0.2529422525763766,0.021363173957273652,0.9541140890603816,0.4664990709367144,0.2764236528582359,0.08897147229205378,0.16613837577877363,0.0019674281342223193,0.9882228241667648,0.4376391982182628,,
12056,132.6338,0.10420944558521561,31737.0,0.3704,0,132.6338,0.9736180904522613,0.060279187817258884,0.5869289340101523,0.35279187817258884,0.21237384817902588,0.0,0.9168458781362007,0.6090695856137608,0.1860828772478499,0.07896794370602032,0.12587959343236904,0.0,0.9588926174496645,0.7464788732394366,,
12057,61.4851,0.030079455164585697,26963.0,0.3323,0,61.4851,0.9685476410730804,0.07444794952681388,0.7930599369085174,0.13249211356466878,0.2596425211665099,0.0,0.9807046979865772,0.5791274593669803,0.11291702309666382,0.15996578272027373,0.14798973481608213,0.0,0.9888785912882299,0.16964285714285715,,
12058,90.52675,0.03775100401606426,28312.0,0.2878,0,90.52675,0.9121194715680643,0.04622222222222222,0.7333333333333333,0.22044444444444444,0.2685925015365704,0.0,0.9380530973451328,0.6846361185983828,0.2223719676549865,0.04716981132075472,0.0215633423180593,0.02425876010781671,0.974152785755313,0.6082474226804123,,
12059,63.85458,0.06184118060435699,37010.0,0.3233,0,63.85458,0.9837054918527459,0.03631961259079903,0.6416464891041163,0.3220338983050847,0.17107692307692307,0.047619047619047616,0.965553235908142,0.5891891891891892,0.26054054054054054,0.08648648648648649,0.06378378378378378,0.0,0.9643934821967411,0.39285714285714285,,
12060,42.83571,0.0794912559618442,43088.0,0.4756,0,42.83571,0.983085250338295,0.022867194371152155,0.5628847845206685,0.41424802110817943,0.19492107069320522,0.0,0.9565217391304348,0.49385749385749383,0.15356265356265356,0.22727272727272727,0.12162162162162163,0.0036855036855036856,0.9309878213802436,0.5375,,
12061,452.3869,0.03629417382999045,43518.0,0.404,0,452.3869,0.9271908631671425,0.03790907744706057,0.5006663705019991,0.4614245520509403,0.21766420085182694,0.02795698924731183,0.974894557139988,0.5138030490317265,0.27400082406262877,0.0754017305315204,0.13679439637412444,0.0,0.9793779580797837,0.5048076923076923,,
12062,58.70044,0.05491105955143078,31754.0,0.3415,0,58.70044,0.9635294117647059,0.045879354290569246,0.7493627867459643,0.20475785896346643,0.25717703349282295,0.0,0.9230769230769231,0.4189497716894977,0.3207762557077626,0.1415525114155251,0.1187214611872146,0.0,0.9152941176470588,0.40625,,
12065,1223.074,0.058160151140822555,42749.0,0.3905,0,1223.074,0.8742268041237113,0.04490729992371729,0.44595535803124275,0.50913734204504,0.24193781286099345,0.0,0.9682646576034345,0.6310367311454032,0.18396000869376222,0.07646163877417952,0.10854162138665507,0.0,0.9621415454160193,0.37566623782392944,,
12066,54.55101,0.05508196721311476,33528.0,0.3976,0,54.55101,0.985800109229929,0.06040268456375839,0.7777777777777778,0.16181953765846382,0.21666666666666667,0.0,0.9340148698884758,0.6378109452736318,0.1781094527363184,0.08955223880597014,0.0945273631840796,0.0,0.9567123287671233,0.18947368421052632,,
12067,75.6161,0.043478260869565216,32224.0,0.3521,0,75.6161,0.9925880172946263,0.02787769784172662,0.6726618705035972,0.2994604316546763,0.23385579937304074,0.3515625,1.0,0.574468085106383,0.22458628841607564,0.08156028368794327,0.11938534278959811,0.0,0.9925880172946263,0.275,,
